,ID,Year,Location,Topic,Data Type,Data Value,Category
1074,127889,2012,Texas,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.3,Male
1075,127005,2012,Utah,No tooth loss among adults aged 18-64 years,Crude Prevalence,70.6,Male
1076,127029,2012,Vermont,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.8,Male
1077,127021,2012,Virgin Islands,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Male
1078,127013,2012,Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.5,Male
1079,127037,2012,Washington,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.1,Male
1080,127052,2012,West Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,46.1,Male
1081,96224,2012,Wisconsin,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.7,Male
1082,127060,2012,Wyoming,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.9,Male
1083,266094,2014,United States,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64,Male
1084,265945,2014,Alabama,No tooth loss among adults aged 18-64 years,AgeAdjPrev,54.9,Male
1085,265938,2014,Alaska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,60.6,Male
1086,265961,2014,Arizona,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.1,Male
1087,265953,2014,Arkansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,54.9,Male
1088,265970,2014,California,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.2,Male
1089,265978,2014,Colorado,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68,Male
1090,265985,2014,Connecticut,No tooth loss among adults aged 18-64 years,AgeAdjPrev,65.2,Male
1091,266229,2014,Delaware,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62.4,Male
1092,265993,2014,District of Columbia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.5,Male
1093,266237,2014,Florida,No tooth loss among adults aged 18-64 years,AgeAdjPrev,58.9,Male
1094,266245,2014,Georgia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.3,Male
1095,247664,2014,Guam,No tooth loss among adults aged 18-64 years,AgeAdjPrev,53.4,Male
1096,266260,2014,Hawaii,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.8,Male
1097,266275,2014,Idaho,No tooth loss among adults aged 18-64 years,AgeAdjPrev,65.2,Male
1098,266283,2014,Illinois,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.7,Male
1099,266291,2014,India0,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.9,Male
1100,266268,2014,Iowa,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67,Male
1101,266299,2014,Kansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68.7,Male
1102,266307,2014,Kentucky,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.4,Male
1103,266315,2014,Louisiana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.7,Male
1104,266560,2014,Maine,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.9,Male
1105,266331,2014,Maryland,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.3,Male
1106,266323,2014,Massachusetts,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.2,Male
1107,266568,2014,Michigan,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64,Male
1108,266576,2014,Minnesota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.2,Male
1109,266592,2014,Mississippi,No tooth loss among adults aged 18-64 years,AgeAdjPrev,49.7,Male
1110,266584,2014,Missouri,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62.6,Male
1111,266601,2014,Montana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.7,Male
1112,266624,2014,Nebraska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.4,Male
1113,266656,2014,Nevada,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.1,Male
1114,266632,2014,New Hampshire,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.8,Male
1115,266640,2014,New Jersey,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62.5,Male
1116,266648,2014,New Mexico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,60.7,Male
1117,266007,2014,New York,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.8,Male
1118,266609,2014,North Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.1,Male
1119,266617,2014,North Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.7,Male
1120,266015,2014,Ohio,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.1,Male
1121,266023,2014,Oklahoma,No tooth loss among adults aged 18-64 years,AgeAdjPrev,60.3,Male
1122,266031,2014,Oregon,No tooth loss among adults aged 18-64 years,AgeAdjPrev,65.9,Male
1123,266039,2014,Pennsylvania,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.8,Male
1124,266047,2014,Puerto Rico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,47.4,Male
1125,266056,2014,Rhode Island,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67,Male
1126,266064,2014,South Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,58.7,Male
1127,266072,2014,South Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.6,Male
1128,266080,2014,Tennessee,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.3,Male
1129,266088,2014,Texas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.1,Male
1130,266099,2014,Utah,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.3,Male
1131,266342,2014,Vermont,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.1,Male
1132,266334,2014,Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.4,Male
1133,266350,2014,Washington,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.6,Male
1134,266367,2014,West Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,50.4,Male
1135,266358,2014,Wisconsin,No tooth loss among adults aged 18-64 years,AgeAdjPrev,69,Male
1136,266375,2014,Wyoming,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.7,Male
1137,266825,2014,United States,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.2,Male
1138,266391,2014,Alabama,No tooth loss among adults aged 18-64 years,Crude Prevalence,54,Male
1139,266383,2014,Alaska,No tooth loss among adults aged 18-64 years,Crude Prevalence,60.9,Male
1140,266405,2014,Arizona,No tooth loss among adults aged 18-64 years,Crude Prevalence,63,Male
1141,266399,2014,Arkansas,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.2,Male
1142,266413,2014,California,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.2,Male
1143,266421,2014,Colorado,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.6,Male
1144,266429,2014,Connecticut,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.8,Male
1145,266445,2014,Delaware,No tooth loss among adults aged 18-64 years,Crude Prevalence,61.5,Male
1146,266437,2014,District of Columbia,No tooth loss among adults aged 18-64 years,Crude Prevalence,73.1,Male
1147,248937,2014,Florida,No tooth loss among adults aged 18-64 years,Crude Prevalence,57.4,Male
1148,266669,2014,Georgia,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.3,Male
1149,266677,2014,Guam,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.2,Male
1150,266685,2014,Hawaii,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.4,Male
1151,266701,2014,Idaho,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.6,Male
1152,248682,2014,Illinois,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.3,Male
1153,266716,2014,India0,No tooth loss among adults aged 18-64 years,Crude Prevalence,59.3,Male
1154,266693,2014,Iowa,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.5,Male
1155,266724,2014,Kansas,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.5,Male
1156,266732,2014,Kentucky,No tooth loss among adults aged 18-64 years,Crude Prevalence,55.4,Male
1157,266740,2014,Louisiana,No tooth loss among adults aged 18-64 years,Crude Prevalence,58,Male
1158,266764,2014,Maine,No tooth loss among adults aged 18-64 years,Crude Prevalence,56.7,Male
1159,266756,2014,Maryland,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.3,Male
1160,266748,2014,Massachusetts,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.2,Male
1161,266772,2014,Michigan,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.9,Male
1162,266780,2014,Minnesota,No tooth loss among adults aged 18-64 years,Crude Prevalence,69.5,Male
1163,266117,2014,Mississippi,No tooth loss among adults aged 18-64 years,Crude Prevalence,49.3,Male
1164,266109,2014,Missouri,No tooth loss among adults aged 18-64 years,Crude Prevalence,61.6,Male
1165,248780,2014,Montana,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.5,Male
1166,248836,2014,Nebraska,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.2,Male
1167,266178,2014,Nevada,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.2,Male
1168,266155,2014,New Hampshire,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.3,Male
1169,266163,2014,New Jersey,No tooth loss among adults aged 18-64 years,Crude Prevalence,61.2,Male
1170,249282,2014,New Mexico,No tooth loss among adults aged 18-64 years,Crude Prevalence,60.3,Male
1171,266186,2014,New York,No tooth loss among adults aged 18-64 years,Crude Prevalence,58.9,Male
1172,266132,2014,North Carolina,No tooth loss among adults aged 18-64 years,Crude Prevalence,58.6,Male
1173,266140,2014,North Dakota,No tooth loss among adults aged 18-64 years,Crude Prevalence,65,Male
1174,266194,2014,Ohio,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.4,Male
1175,266202,2014,Oklahoma,No tooth loss among adults aged 18-64 years,Crude Prevalence,60.1,Male
1176,266210,2014,Oregon,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.8,Male
1177,266218,2014,Pennsylvania,No tooth loss among adults aged 18-64 years,Crude Prevalence,58.4,Male
1178,266226,2014,Puerto Rico,No tooth loss among adults aged 18-64 years,Crude Prevalence,47.4,Male
1179,266790,2014,Rhode Island,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.5,Male
1180,266798,2014,South Carolina,No tooth loss among adults aged 18-64 years,Crude Prevalence,58,Male
1181,266806,2014,South Dakota,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.6,Male
1182,266814,2014,Tennessee,No tooth loss among adults aged 18-64 years,Crude Prevalence,56.3,Male
1183,249693,2014,Texas,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.3,Male
1184,266830,2014,Utah,No tooth loss among adults aged 18-64 years,Crude Prevalence,71.8,Male
1185,266845,2014,Vermont,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.4,Male
1186,266838,2014,Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.1,Male
1187,266853,2014,Washington,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.1,Male
1188,266869,2014,West Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,47.8,Male
1189,266861,2014,Wisconsin,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.8,Male
1190,266877,2014,Wyoming,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.9,Male
1191,126158,2012,Alabama,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.6,Multiracial
1192,126150,2012,Alaska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.7,Multiracial
1193,126174,2012,Arizona,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.4,Multiracial
1194,126166,2012,Arkansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1195,126182,2012,California,No tooth loss among adults aged 18-64 years,AgeAdjPrev,69.9,Multiracial
1196,126190,2012,Colorado,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.1,Multiracial
1197,126198,2012,Connecticut,No tooth loss among adults aged 18-64 years,AgeAdjPrev,51,Multiracial
1198,126214,2012,Delaware,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62.9,Multiracial
1199,126206,2012,District of Columbia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1200,126772,2012,Florida,No tooth loss among adults aged 18-64 years,AgeAdjPrev,50.8,Multiracial
1201,126780,2012,Georgia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,53.6,Multiracial
1202,126788,2012,Guam,No tooth loss among adults aged 18-64 years,AgeAdjPrev,47.1,Multiracial
1203,126796,2012,Hawaii,No tooth loss among adults aged 18-64 years,AgeAdjPrev,61.8,Multiracial
1204,126812,2012,Idaho,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1205,126820,2012,Illinois,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.6,Multiracial
1206,126828,2012,India0,No tooth loss among adults aged 18-64 years,AgeAdjPrev,45.1,Multiracial
1207,126804,2012,Iowa,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1208,126836,2012,Kansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,61.5,Multiracial
1209,126844,2012,Kentucky,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.8,Multiracial
1210,126852,2012,Louisiana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,58.1,Multiracial
1211,126876,2012,Maine,No tooth loss among adults aged 18-64 years,AgeAdjPrev,53.7,Multiracial
1212,126868,2012,Maryland,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68.7,Multiracial
1213,126860,2012,Massachusetts,No tooth loss among adults aged 18-64 years,AgeAdjPrev,58.7,Multiracial
1214,126884,2012,Michigan,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.2,Multiracial
1215,126435,2012,Minnesota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68.2,Multiracial
1216,126451,2012,Mississippi,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1217,126443,2012,Missouri,No tooth loss among adults aged 18-64 years,AgeAdjPrev,47.2,Multiracial
1218,126459,2012,Montana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,55,Multiracial
1219,126483,2012,Nebraska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,60.4,Multiracial
1220,126515,2012,Nevada,No tooth loss among adults aged 18-64 years,AgeAdjPrev,51.3,Multiracial
1221,126491,2012,New Hampshire,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1222,126499,2012,New Jersey,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.2,Multiracial
1223,126507,2012,New Mexico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,53.5,Multiracial
1224,126523,2012,New York,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.9,Multiracial
1225,126467,2012,North Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,52.2,Multiracial
1226,126475,2012,North Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1227,126531,2012,Ohio,No tooth loss among adults aged 18-64 years,AgeAdjPrev,49.5,Multiracial
1228,126539,2012,Oklahoma,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.5,Multiracial
1229,126547,2012,Oregon,No tooth loss among adults aged 18-64 years,AgeAdjPrev,48.7,Multiracial
1230,126893,2012,Pennsylvania,No tooth loss among adults aged 18-64 years,AgeAdjPrev,44.4,Multiracial
1231,126901,2012,Puerto Rico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1232,126909,2012,Rhode Island,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1233,126917,2012,South Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,49.3,Multiracial
1234,126925,2012,South Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,49.6,Multiracial
1235,126933,2012,Tennessee,No tooth loss among adults aged 18-64 years,AgeAdjPrev,55.7,Multiracial
1236,126941,2012,Texas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,71.4,Multiracial
1237,126951,2012,Utah,No tooth loss among adults aged 18-64 years,AgeAdjPrev,76.4,Multiracial
1238,126975,2012,Vermont,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1239,126967,2012,Virgin Islands,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1240,126959,2012,Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.6,Multiracial
1241,126983,2012,Washington,No tooth loss among adults aged 18-64 years,AgeAdjPrev,53.2,Multiracial
1242,126999,2012,West Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,37.7,Multiracial
1243,126991,2012,Wisconsin,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1244,127120,2012,Wyoming,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1245,127136,2012,Alabama,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.9,Multiracial
1246,127128,2012,Alaska,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.6,Multiracial
1247,127152,2012,Arizona,No tooth loss among adults aged 18-64 years,Crude Prevalence,67,Multiracial
1248,127144,2012,Arkansas,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1249,127160,2012,California,No tooth loss among adults aged 18-64 years,Crude Prevalence,70.7,Multiracial
1250,127168,2012,Colorado,No tooth loss among adults aged 18-64 years,Crude Prevalence,60.7,Multiracial
1251,127176,2012,Connecticut,No tooth loss among adults aged 18-64 years,Crude Prevalence,51.8,Multiracial
1252,127192,2012,Delaware,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.1,Multiracial
1253,127184,2012,District of Columbia,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1254,127200,2012,Florida,No tooth loss among adults aged 18-64 years,Crude Prevalence,50.1,Multiracial
1255,127208,2012,Georgia,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.3,Multiracial
1256,127216,2012,Guam,No tooth loss among adults aged 18-64 years,Crude Prevalence,50.4,Multiracial
1257,127224,2012,Hawaii,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.6,Multiracial
1258,127240,2012,Idaho,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1259,127248,2012,Illinois,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.4,Multiracial
1260,127256,2012,India0,No tooth loss among adults aged 18-64 years,Crude Prevalence,42.9,Multiracial
1261,127232,2012,Iowa,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1262,127264,2012,Kansas,No tooth loss among adults aged 18-64 years,Crude Prevalence,68,Multiracial
1263,127272,2012,Kentucky,No tooth loss among adults aged 18-64 years,Crude Prevalence,59.3,Multiracial
1264,127280,2012,Louisiana,No tooth loss among adults aged 18-64 years,Crude Prevalence,49.5,Multiracial
1265,127304,2012,Maine,No tooth loss among adults aged 18-64 years,Crude Prevalence,52.2,Multiracial
1266,127296,2012,Maryland,No tooth loss among adults aged 18-64 years,Crude Prevalence,69.9,Multiracial
1267,127288,2012,Massachusetts,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.7,Multiracial
1268,127312,2012,Michigan,No tooth loss among adults aged 18-64 years,Crude Prevalence,57.5,Multiracial
1269,127320,2012,Minnesota,No tooth loss among adults aged 18-64 years,Crude Prevalence,73.1,Multiracial
1270,127336,2012,Mississippi,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1271,127328,2012,Missouri,No tooth loss among adults aged 18-64 years,Crude Prevalence,50,Multiracial
1272,127344,2012,Montana,No tooth loss among adults aged 18-64 years,Crude Prevalence,55.2,Multiracial
1273,127772,2012,Nebraska,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.1,Multiracial
1274,127802,2012,Nevada,No tooth loss among adults aged 18-64 years,Crude Prevalence,57,Multiracial
1275,127779,2012,New Hampshire,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1276,127787,2012,New Jersey,No tooth loss among adults aged 18-64 years,Crude Prevalence,61.6,Multiracial
1277,127795,2012,New Mexico,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.1,Multiracial
1278,127810,2012,New York,No tooth loss among adults aged 18-64 years,Crude Prevalence,60.2,Multiracial
1279,127351,2012,North Carolina,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.6,Multiracial
1280,127359,2012,North Dakota,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1281,127818,2012,Ohio,No tooth loss among adults aged 18-64 years,Crude Prevalence,50,Multiracial
1282,127826,2012,Oklahoma,No tooth loss among adults aged 18-64 years,Crude Prevalence,62,Multiracial
1283,127834,2012,Oregon,No tooth loss among adults aged 18-64 years,Crude Prevalence,53.6,Multiracial
1284,127842,2012,Pennsylvania,No tooth loss among adults aged 18-64 years,Crude Prevalence,52,Multiracial
1285,127850,2012,Puerto Rico,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1286,127858,2012,Rhode Island,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1287,127866,2012,South Carolina,No tooth loss among adults aged 18-64 years,Crude Prevalence,57.1,Multiracial
1288,127874,2012,South Dakota,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.8,Multiracial
1289,127882,2012,Tennessee,No tooth loss among adults aged 18-64 years,Crude Prevalence,59.7,Multiracial
1290,127890,2012,Texas,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.8,Multiracial
1291,127006,2012,Utah,No tooth loss among adults aged 18-64 years,Crude Prevalence,75.7,Multiracial
1292,127030,2012,Vermont,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1293,127022,2012,Virgin Islands,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1294,127014,2012,Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.9,Multiracial
1295,127038,2012,Washington,No tooth loss among adults aged 18-64 years,Crude Prevalence,62,Multiracial
1296,127053,2012,West Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,44.4,Multiracial
1297,127045,2012,Wisconsin,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1298,127061,2012,Wyoming,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Multiracial
1299,265946,2014,Alabama,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1300,265939,2014,Alaska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1301,265963,2014,Arizona,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1302,265954,2014,Arkansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1303,265971,2014,California,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1304,265979,2014,Colorado,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1305,265986,2014,Connecticut,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1306,266230,2014,Delaware,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1307,265994,2014,District of Columbia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1308,266238,2014,Florida,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1309,266246,2014,Georgia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1310,266253,2014,Guam,No tooth loss among adults aged 18-64 years,AgeAdjPrev,53.3,Multiracial
1311,266261,2014,Hawaii,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.5,Multiracial
1312,266276,2014,Idaho,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1313,266284,2014,Illinois,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1314,266292,2014,India0,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1315,266269,2014,Iowa,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1316,266300,2014,Kansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1317,266308,2014,Kentucky,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1318,266316,2014,Louisiana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1319,266561,2014,Maine,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1320,266332,2014,Maryland,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1321,266324,2014,Massachusetts,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1322,266569,2014,Michigan,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1323,266577,2014,Minnesota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1324,266593,2014,Mississippi,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1325,266585,2014,Missouri,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1326,266602,2014,Montana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1327,266625,2014,Nebraska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1328,266657,2014,Nevada,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1329,266633,2014,New Hampshire,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1330,266641,2014,New Jersey,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1331,266649,2014,New Mexico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1332,266008,2014,New York,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1333,266610,2014,North Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1334,266618,2014,North Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1335,266016,2014,Ohio,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1336,266024,2014,Oklahoma,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1337,266032,2014,Oregon,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1338,266040,2014,Pennsylvania,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1339,266049,2014,Puerto Rico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1340,266057,2014,Rhode Island,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1341,266065,2014,South Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1342,266073,2014,South Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1343,266081,2014,Tennessee,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1344,266089,2014,Texas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1345,266100,2014,Utah,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1346,266343,2014,Vermont,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1347,266335,2014,Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1348,266351,2014,Washington,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1349,266368,2014,West Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1350,266360,2014,Wisconsin,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1351,266376,2014,Wyoming,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Multiracial
1352,266392,2014,Alabama,No tooth loss among adults aged 18-64 years,Crude Prevalence,51.8,Multiracial
